start_id,start_vertex_type,end_id,end_vertex_type,rating,time,str_time
1507,vt_rater,2201,vt_rater,3,1366904877,2013-04-26 0:47
3358,vt_rater,2201,vt_rater,3,1366905165,2013-04-26 0:52
1426,vt_rater,3079,vt_rater,1,1366905645,2013-04-26 1:00
3079,vt_rater,1426,vt_rater,1,1366906087,2013-04-26 1:08
3450,vt_rater,3415,vt_rater,1,1366908086,2013-04-26 1:41
3415,vt_rater,3450,vt_rater,1,1366908193,2013-04-26 1:43
1888,vt_rater,3037,vt_rater,1,1366909878,2013-04-26 2:11
3037,vt_rater,1888,vt_rater,1,1366909974,2013-04-26 2:12
3192,vt_rater,3456,vt_rater,1,1366916711,2013-04-26 4:05
1405,vt_rater,3457,vt_rater,4,1366921382,2013-04-26 5:23
3457,vt_rater,3392,vt_rater,1,1366922176,2013-04-26 5:36
3457,vt_rater,3245,vt_rater,2,1366922244,2013-04-26 5:37
3457,vt_rater,1507,vt_rater,1,1366922274,2013-04-26 5:37
3457,vt_rater,1405,vt_rater,8,1366922369,2013-04-26 5:39
2883,vt_rater,3444,vt_rater,1,1366923105,2013-04-26 5:51
3115,vt_rater,1795,vt_rater,4,1366924789,2013-04-26 6:19
1795,vt_rater,3458,vt_rater,1,1366927858,2013-04-26 7:10
3458,vt_rater,1795,vt_rater,2,1366928682,2013-04-26 7:24
1795,vt_rater,2927,vt_rater,1,1366928774,2013-04-26 7:26
2927,vt_rater,1795,vt_rater,1,1366928851,2013-04-26 7:27
1003,vt_rater,3115,vt_rater,1,1366929162,2013-04-26 7:32
3115,vt_rater,1003,vt_rater,1,1366929205,2013-04-26 7:33
1307,vt_rater,418,vt_rater,3,1366935391,2013-04-26 9:16
1307,vt_rater,172,vt_rater,3,1366935453,2013-04-26 9:17
1307,vt_rater,1815,vt_rater,2,1366935487,2013-04-26 9:18
2559,vt_rater,2185,vt_rater,1,1366948759,2013-04-26 12:59
2185,vt_rater,2559,vt_rater,1,1366948864,2013-04-26 13:01
290,vt_rater,1107,vt_rater,1,1366953424,2013-04-26 14:17
1107,vt_rater,290,vt_rater,1,1366953481,2013-04-26 14:18
3372,vt_rater,1381,vt_rater,2,1366960247,2013-04-26 16:10
1381,vt_rater,3372,vt_rater,1,1366960310,2013-04-26 16:11
3375,vt_rater,2726,vt_rater,1,1366978883,2013-04-26 21:21
2986,vt_rater,3461,vt_rater,5,1366980135,2013-04-26 21:42
3263,vt_rater,3462,vt_rater,1,1366986095,2013-04-26 23:21
3462,vt_rater,3263,vt_rater,1,1366986331,2013-04-26 23:25
907,vt_rater,2639,vt_rater,1,1366986887,2013-04-26 23:34
3461,vt_rater,2986,vt_rater,10,1366988066,2013-04-26 23:54
23,vt_rater,3464,vt_rater,1,1366988123,2013-04-26 23:55
3394,vt_rater,3465,vt_rater,1,1366988251,2013-04-26 23:57
3465,vt_rater,3394,vt_rater,1,1366988814,2013-04-27 0:06
2639,vt_rater,907,vt_rater,2,1366989556,2013-04-27 0:19
3401,vt_rater,3157,vt_rater,1,1366991040,2013-04-27 0:43
3467,vt_rater,1776,vt_rater,1,1366991680,2013-04-27 0:54
2188,vt_rater,1776,vt_rater,1,1366992225,2013-04-27 1:03
3157,vt_rater,3401,vt_rater,1,1366992719,2013-04-27 1:11
613,vt_rater,760,vt_rater,1,1366996809,2013-04-27 2:20
1507,vt_rater,3394,vt_rater,2,1366996877,2013-04-27 2:21
3394,vt_rater,1507,vt_rater,2,1366996991,2013-04-27 2:23
2201,vt_rater,2064,vt_rater,2,1367000596,2013-04-27 3:23
498,vt_rater,3468,vt_rater,1,1367002875,2013-04-27 4:01
3468,vt_rater,498,vt_rater,1,1367004617,2013-04-27 4:30
3468,vt_rater,3469,vt_rater,1,1367004692,2013-04-27 4:31
2064,vt_rater,2201,vt_rater,2,1367005671,2013-04-27 4:47
883,vt_rater,2073,vt_rater,-9,1367011225,2013-04-27 6:20
3087,vt_rater,2986,vt_rater,2,1367014947,2013-04-27 7:22
2986,vt_rater,3087,vt_rater,2,1367014964,2013-04-27 7:22
2726,vt_rater,4519,vt_rater,1,1386357094,2013-12-07 4:11
5781,vt_rater,343,vt_rater,10,1367020006,2013-04-27 8:46
3171,vt_rater,296,vt_rater,2,1367021445,2013-04-27 9:10
296,vt_rater,3171,vt_rater,2,1367021542,2013-04-27 9:12
2986,vt_rater,296,vt_rater,2,1367025395,2013-04-27 10:16
296,vt_rater,2986,vt_rater,5,1367025839,2013-04-27 10:23
3087,vt_rater,5805,vt_rater,2,1367038797,2013-04-27 13:59
3087,vt_rater,2187,vt_rater,1,1367039214,2013-04-27 14:06
2115,vt_rater,3263,vt_rater,1,1367046489,2013-04-27 16:08
666,vt_rater,3263,vt_rater,2,1367049526,2013-04-27 16:58
3263,vt_rater,666,vt_rater,2,1367049791,2013-04-27 17:03
3087,vt_rater,3037,vt_rater,1,1367053071,2013-04-27 17:57
1307,vt_rater,1124,vt_rater,-5,1367053166,2013-04-27 17:59
1307,vt_rater,5781,vt_rater,1,1367054073,2013-04-27 18:14
2674,vt_rater,3171,vt_rater,1,1367055705,2013-04-27 18:41
3171,vt_rater,2674,vt_rater,1,1367055741,2013-04-27 18:42
290,vt_rater,429,vt_rater,1,1367066661,2013-04-27 21:44
429,vt_rater,290,vt_rater,1,1367066663,2013-04-27 21:44
3171,vt_rater,290,vt_rater,1,1367074498,2013-04-27 23:54
290,vt_rater,3171,vt_rater,1,1367074527,2013-04-27 23:55
1163,vt_rater,3471,vt_rater,1,1367080140,2013-04-28 1:29
3471,vt_rater,1163,vt_rater,1,1367081046,2013-04-28 1:44
1307,vt_rater,2996,vt_rater,-10,1367082601,2013-04-28 2:10
1307,vt_rater,3009,vt_rater,-10,1367082726,2013-04-28 2:12
1307,vt_rater,3010,vt_rater,-10,1367082729,2013-04-28 2:12
1307,vt_rater,3012,vt_rater,-10,1367082733,2013-04-28 2:12
1307,vt_rater,3014,vt_rater,-10,1367082764,2013-04-28 2:12
1307,vt_rater,429,vt_rater,1,1367083141,2013-04-28 2:19
3021,vt_rater,3314,vt_rater,1,1367087301,2013-04-28 3:28
3314,vt_rater,3021,vt_rater,1,1367087313,2013-04-28 3:28
3398,vt_rater,2964,vt_rater,-10,1367088573,2013-04-28 3:49
2964,vt_rater,3398,vt_rater,-10,1367088574,2013-04-28 3:49
3144,vt_rater,3394,vt_rater,1,1367090989,2013-04-28 4:29
3394,vt_rater,3144,vt_rater,1,1367091022,2013-04-28 4:30
3157,vt_rater,2186,vt_rater,1,1367096189,2013-04-28 5:56
2186,vt_rater,3157,vt_rater,1,1367096406,2013-04-28 6:00
3304,vt_rater,3472,vt_rater,1,1367097402,2013-04-28 6:16
3472,vt_rater,3304,vt_rater,1,1367097457,2013-04-28 6:17
3472,vt_rater,3473,vt_rater,3,1367097500,2013-04-28 6:18
2986,vt_rater,3157,vt_rater,1,1367098620,2013-04-28 6:36
3157,vt_rater,2986,vt_rater,1,1367098962,2013-04-28 6:42
3468,vt_rater,3392,vt_rater,1,1367102246,2013-04-28 7:37
363,vt_rater,2356,vt_rater,1,1367104354,2013-04-28 8:12
2356,vt_rater,363,vt_rater,1,1367105097,2013-04-28 8:24
3406,vt_rater,23,vt_rater,3,1367106019,2013-04-28 8:40
5492,vt_rater,2356,vt_rater,1,1367110690,2013-04-28 9:58
2356,vt_rater,5492,vt_rater,1,1367110858,2013-04-28 10:00
3456,vt_rater,3475,vt_rater,1,1367120642,2013-04-28 12:44
832,vt_rater,145,vt_rater,2,1367122329,2013-04-28 13:12
2871,vt_rater,3315,vt_rater,2,1367122412,2013-04-28 13:13
3456,vt_rater,3476,vt_rater,1,1367123614,2013-04-28 13:33
3476,vt_rater,3456,vt_rater,3,1367123699,2013-04-28 13:34
2626,vt_rater,3456,vt_rater,1,1367135778,2013-04-28 16:56
2741,vt_rater,2757,vt_rater,3,1367146208,2013-04-28 19:50
2757,vt_rater,2741,vt_rater,2,1367146889,2013-04-28 20:01
3425,vt_rater,3477,vt_rater,-10,1367151742,2013-04-28 21:22
145,vt_rater,832,vt_rater,2,1367161820,2013-04-29 0:10
907,vt_rater,5559,vt_rater,1,1367162726,2013-04-29 0:25
5559,vt_rater,907,vt_rater,1,1367162751,2013-04-29 0:25
5492,vt_rater,2883,vt_rater,-1,1367163775,2013-04-29 0:42
2883,vt_rater,5492,vt_rater,-2,1367164305,2013-04-29 0:51
2986,vt_rater,1089,vt_rater,1,1367164574,2013-04-29 0:56
1089,vt_rater,2986,vt_rater,1,1367164580,2013-04-29 0:56
3444,vt_rater,2883,vt_rater,1,1367164742,2013-04-29 0:59
290,vt_rater,883,vt_rater,1,1367168033,2013-04-29 1:53
883,vt_rater,290,vt_rater,1,1367168122,2013-04-29 1:55
2986,vt_rater,546,vt_rater,2,1367168602,2013-04-29 2:03
546,vt_rater,2986,vt_rater,2,1367168627,2013-04-29 2:03
3373,vt_rater,2883,vt_rater,1,1367173930,2013-04-29 3:32
2883,vt_rater,3373,vt_rater,1,1367174255,2013-04-29 3:37
2986,vt_rater,3476,vt_rater,1,1367174619,2013-04-29 3:43
3476,vt_rater,2986,vt_rater,1,1367174696,2013-04-29 3:44
3157,vt_rater,3115,vt_rater,1,1367177274,2013-04-29 4:27
3115,vt_rater,3157,vt_rater,1,1367177288,2013-04-29 4:28
1417,vt_rater,1124,vt_rater,-5,1367177691,2013-04-29 4:34
2986,vt_rater,3478,vt_rater,1,1367179297,2013-04-29 5:01
3478,vt_rater,2986,vt_rater,5,1367179380,2013-04-29 5:02
2829,vt_rater,313,vt_rater,2,1367181540,2013-04-29 5:39
2986,vt_rater,3479,vt_rater,1,1367183523,2013-04-29 6:12
3289,vt_rater,3157,vt_rater,2,1367184559,2013-04-29 6:29
3157,vt_rater,3289,vt_rater,2,1367184610,2013-04-29 6:30
2986,vt_rater,3361,vt_rater,1,1367185058,2013-04-29 6:37
3361,vt_rater,2986,vt_rater,4,1367185238,2013-04-29 6:40
3476,vt_rater,3079,vt_rater,5,1367186266,2013-04-29 6:57
3079,vt_rater,3476,vt_rater,1,1367186369,2013-04-29 6:59
2986,vt_rater,3390,vt_rater,1,1367187457,2013-04-29 7:17
3390,vt_rater,2986,vt_rater,3,1367187611,2013-04-29 7:20
2986,vt_rater,3480,vt_rater,1,1367188536,2013-04-29 7:35
3480,vt_rater,2986,vt_rater,1,1367189657,2013-04-29 7:54
363,vt_rater,2986,vt_rater,2,1367190716,2013-04-29 8:11
2986,vt_rater,363,vt_rater,1,1367190826,2013-04-29 8:13
313,vt_rater,2829,vt_rater,2,1367190928,2013-04-29 8:15
3450,vt_rater,363,vt_rater,-3,1367193326,2013-04-29 8:55
3450,vt_rater,883,vt_rater,-1,1367194616,2013-04-29 9:16
2883,vt_rater,883,vt_rater,10,1367195688,2013-04-29 9:34
1417,vt_rater,883,vt_rater,10,1367195729,2013-04-29 9:35
3171,vt_rater,3481,vt_rater,2,1367209907,2013-04-29 13:31
3481,vt_rater,3171,vt_rater,2,1367209999,2013-04-29 13:33
2726,vt_rater,2293,vt_rater,1,1367219994,2013-04-29 16:19
3109,vt_rater,2288,vt_rater,1,1367227760,2013-04-29 18:29
238,vt_rater,3444,vt_rater,3,1367230839,2013-04-29 19:20
3444,vt_rater,238,vt_rater,2,1367231221,2013-04-29 19:27
2420,vt_rater,3482,vt_rater,4,1367240914,2013-04-29 22:08
1776,vt_rater,2420,vt_rater,10,1367241583,2013-04-29 22:19
2420,vt_rater,1776,vt_rater,10,1367241593,2013-04-29 22:19
3483,vt_rater,3394,vt_rater,2,1367245398,2013-04-29 23:23
3394,vt_rater,3483,vt_rater,2,1367245768,2013-04-29 23:29
23,vt_rater,760,vt_rater,2,1367246548,2013-04-29 23:42
760,vt_rater,23,vt_rater,2,1367246589,2013-04-29 23:43
379,vt_rater,382,vt_rater,-2,1367247997,2013-04-30 0:06
379,vt_rater,2510,vt_rater,-1,1367248064,2013-04-30 0:07
2510,vt_rater,379,vt_rater,-10,1367248253,2013-04-30 0:10
3466,vt_rater,3171,vt_rater,1,1367248870,2013-04-30 0:21
2420,vt_rater,2549,vt_rater,1,1367249339,2013-04-30 0:28
2549,vt_rater,2420,vt_rater,2,1367249442,2013-04-30 0:30
23,vt_rater,3383,vt_rater,1,1367250221,2013-04-30 0:43
23,vt_rater,3184,vt_rater,1,1367255299,2013-04-30 2:08
3184,vt_rater,23,vt_rater,1,1367255343,2013-04-30 2:09
3483,vt_rater,3473,vt_rater,5,1367256908,2013-04-30 2:35
883,vt_rater,3184,vt_rater,1,1367259112,2013-04-30 3:11
3184,vt_rater,883,vt_rater,1,1367259776,2013-04-30 3:22
3085,vt_rater,3473,vt_rater,1,1367260492,2013-04-30 3:34
2073,vt_rater,3487,vt_rater,1,1367261680,2013-04-30 3:54
3487,vt_rater,2073,vt_rater,1,1367261766,2013-04-30 3:56
1527,vt_rater,2761,vt_rater,3,1367261947,2013-04-30 3:59
3087,vt_rater,3479,vt_rater,1,1367265604,2013-04-30 5:00
1527,vt_rater,3087,vt_rater,2,1367265617,2013-04-30 5:00
3087,vt_rater,1527,vt_rater,1,1367265625,2013-04-30 5:00
3479,vt_rater,3087,vt_rater,1,1367265706,2013-04-30 5:01
2642,vt_rater,2748,vt_rater,1,1367267903,2013-04-30 5:38
2890,vt_rater,3361,vt_rater,1,1367269682,2013-04-30 6:08
3361,vt_rater,2890,vt_rater,1,1367269765,2013-04-30 6:09
1927,vt_rater,363,vt_rater,2,1367271227,2013-04-30 6:33
363,vt_rater,1776,vt_rater,3,1367271414,2013-04-30 6:36
1927,vt_rater,1233,vt_rater,10,1367271442,2013-04-30 6:37
1776,vt_rater,832,vt_rater,2,1367271733,2013-04-30 6:42
832,vt_rater,1776,vt_rater,1,1367271996,2013-04-30 6:46
3383,vt_rater,23,vt_rater,1,1367275217,2013-04-30 7:40
3171,vt_rater,2622,vt_rater,1,1367276086,2013-04-30 7:54
546,vt_rater,3466,vt_rater,1,1367276552,2013-04-30 8:02
3171,vt_rater,2890,vt_rater,2,1367276670,2013-04-30 8:04
3358,vt_rater,2531,vt_rater,1,1367279661,2013-04-30 8:54
2531,vt_rater,3358,vt_rater,1,1367279923,2013-04-30 8:58
3087,vt_rater,5781,vt_rater,1,1367286915,2013-04-30 10:55
3192,vt_rater,325,vt_rater,2,1367292821,2013-04-30 12:33
325,vt_rater,3192,vt_rater,1,1367292822,2013-04-30 12:33
1471,vt_rater,652,vt_rater,1,1367296302,2013-04-30 13:31
652,vt_rater,1471,vt_rater,1,1367296347,2013-04-30 13:32
2986,vt_rater,3462,vt_rater,2,1367296753,2013-04-30 13:39
3462,vt_rater,2986,vt_rater,2,1367296864,2013-04-30 13:41
2694,vt_rater,2322,vt_rater,1,1367298114,2013-04-30 14:01
2829,vt_rater,3370,vt_rater,1,1367302225,2013-04-30 15:10
5781,vt_rater,3488,vt_rater,1,1367305023,2013-04-30 15:57
3466,vt_rater,546,vt_rater,1,1367306495,2013-04-30 16:21
1471,vt_rater,3488,vt_rater,1,1367306597,2013-04-30 16:23
3488,vt_rater,1471,vt_rater,1,1367310647,2013-04-30 17:30
238,vt_rater,3486,vt_rater,2,1367312791,2013-04-30 18:06
3486,vt_rater,238,vt_rater,2,1367312898,2013-04-30 18:08
3411,vt_rater,3466,vt_rater,1,1367317817,2013-04-30 19:30
2748,vt_rater,2642,vt_rater,1,1367328334,2013-04-30 22:25
1918,vt_rater,2076,vt_rater,-1,1367329099,2013-04-30 22:38
2073,vt_rater,1215,vt_rater,10,1367329568,2013-04-30 22:46
1215,vt_rater,2073,vt_rater,7,1367329997,2013-04-30 22:53
3157,vt_rater,2073,vt_rater,-1,1367336662,2013-05-01 0:44
3479,vt_rater,2986,vt_rater,1,1367337778,2013-05-01 1:02
3358,vt_rater,2769,vt_rater,5,1367339650,2013-05-01 1:34
2769,vt_rater,3358,vt_rater,10,1367339715,2013-05-01 1:35
3479,vt_rater,3263,vt_rater,1,1367341122,2013-05-01 1:58
2741,vt_rater,3358,vt_rater,1,1367341264,2013-05-01 2:01
3466,vt_rater,3411,vt_rater,1,1367342844,2013-05-01 2:27
2073,vt_rater,2079,vt_rater,1,1367344868,2013-05-01 3:01
3289,vt_rater,1417,vt_rater,2,1367348572,2013-05-01 4:02
1417,vt_rater,3289,vt_rater,1,1367348621,2013-05-01 4:03
3085,vt_rater,3489,vt_rater,1,1367349187,2013-05-01 4:13
4811,vt_rater,2185,vt_rater,5,1367349581,2013-05-01 4:19
2185,vt_rater,4811,vt_rater,3,1367349652,2013-05-01 4:20
3085,vt_rater,2742,vt_rater,1,1367350871,2013-05-01 4:41
363,vt_rater,3358,vt_rater,3,1367351871,2013-05-01 4:57
2760,vt_rater,1426,vt_rater,2,1367359678,2013-05-01 7:07
1426,vt_rater,2760,vt_rater,2,1367359913,2013-05-01 7:11
3383,vt_rater,3490,vt_rater,1,1367360746,2013-05-01 7:25
3490,vt_rater,3383,vt_rater,1,1367360750,2013-05-01 7:25
3466,vt_rater,1869,vt_rater,1,1367361881,2013-05-01 7:44
1869,vt_rater,3466,vt_rater,1,1367361941,2013-05-01 7:45
3476,vt_rater,3414,vt_rater,1,1367363691,2013-05-01 8:14
3414,vt_rater,3476,vt_rater,1,1367363755,2013-05-01 8:15
3456,vt_rater,748,vt_rater,10,1367369681,2013-05-01 9:54
3068,vt_rater,1417,vt_rater,1,1367371517,2013-05-01 10:25
2986,vt_rater,748,vt_rater,1,1367372260,2013-05-01 10:37
748,vt_rater,2986,vt_rater,1,1367372266,2013-05-01 10:37
3479,vt_rater,3492,vt_rater,1,1367372869,2013-05-01 10:47
3492,vt_rater,5781,vt_rater,1,1367372882,2013-05-01 10:48
3492,vt_rater,3479,vt_rater,1,1367372937,2013-05-01 10:48
382,vt_rater,1098,vt_rater,2,1367373151,2013-05-01 10:52
1098,vt_rater,382,vt_rater,2,1367373375,2013-05-01 10:56
5781,vt_rater,3479,vt_rater,1,1367373734,2013-05-01 11:02
5781,vt_rater,3492,vt_rater,1,1367373761,2013-05-01 11:02
1426,vt_rater,1385,vt_rater,3,1367374392,2013-05-01 11:13
2188,vt_rater,1795,vt_rater,7,1367376640,2013-05-01 11:50
3451,vt_rater,1795,vt_rater,1,1367378315,2013-05-01 12:18
1795,vt_rater,3451,vt_rater,1,1367378364,2013-05-01 12:19
3192,vt_rater,2986,vt_rater,2,1367379309,2013-05-01 12:35
2986,vt_rater,3192,vt_rater,1,1367379437,2013-05-01 12:37
3401,vt_rater,2986,vt_rater,1,1367381046,2013-05-01 13:04
2986,vt_rater,3401,vt_rater,1,1367381148,2013-05-01 13:05
2986,vt_rater,3493,vt_rater,1,1367381802,2013-05-01 13:16
2986,vt_rater,3372,vt_rater,1,1367382645,2013-05-01 13:30
3372,vt_rater,2986,vt_rater,1,1367382880,2013-05-01 13:34
2986,vt_rater,907,vt_rater,1,1367382909,2013-05-01 13:35
907,vt_rater,2986,vt_rater,1,1367383521,2013-05-01 13:45
343,vt_rater,498,vt_rater,2,1367384391,2013-05-01 13:59
1518,vt_rater,2974,vt_rater,-1,1367384925,2013-05-01 14:08
343,vt_rater,429,vt_rater,8,1367384980,2013-05-01 14:09
3493,vt_rater,2986,vt_rater,1,1367388813,2013-05-01 15:13
5781,vt_rater,1479,vt_rater,3,1367389813,2013-05-01 15:30
1479,vt_rater,5781,vt_rater,3,1367393469,2013-05-01 16:31
3184,vt_rater,2185,vt_rater,1,1367395231,2013-05-01 17:00
2185,vt_rater,3184,vt_rater,1,1367395243,2013-05-01 17:00
3184,vt_rater,2726,vt_rater,1,1367396480,2013-05-01 17:21
3184,vt_rater,1523,vt_rater,1,1367398377,2013-05-01 17:52
1523,vt_rater,3184,vt_rater,1,1367398548,2013-05-01 17:55
1405,vt_rater,3473,vt_rater,1,1367400138,2013-05-01 18:22
2079,vt_rater,1417,vt_rater,2,1367405589,2013-05-01 19:53
3263,vt_rater,3495,vt_rater,1,1367411975,2013-05-01 21:39
3495,vt_rater,3263,vt_rater,1,1367412215,2013-05-01 21:43
2624,vt_rater,23,vt_rater,3,1367417190,2013-05-01 23:06
3464,vt_rater,23,vt_rater,2,1367417408,2013-05-01 23:10
1429,vt_rater,1471,vt_rater,1,1367420143,2013-05-01 23:55
1471,vt_rater,1429,vt_rater,1,1367420307,2013-05-01 23:58
1471,vt_rater,1385,vt_rater,10,1367420612,2013-05-02 0:03
1429,vt_rater,1385,vt_rater,5,1367420740,2013-05-02 0:05
2531,vt_rater,1385,vt_rater,5,1367420815,2013-05-02 0:06
1471,vt_rater,382,vt_rater,-10,1367422409,2013-05-02 0:33
305,vt_rater,4866,vt_rater,2,1367426406,2013-05-02 1:40
325,vt_rater,2883,vt_rater,1,1367427022,2013-05-02 1:50
2883,vt_rater,325,vt_rater,1,1367427108,2013-05-02 1:51
3456,vt_rater,3192,vt_rater,1,1367436620,2013-05-02 4:30
2567,vt_rater,3496,vt_rater,1,1367438580,2013-05-02 5:03
3496,vt_rater,2567,vt_rater,1,1367438678,2013-05-02 5:04
2549,vt_rater,2870,vt_rater,1,1367439418,2013-05-02 5:16
2870,vt_rater,2549,vt_rater,1,1367439503,2013-05-02 5:18
3087,vt_rater,3459,vt_rater,2,1367440195,2013-05-02 5:29
3459,vt_rater,3087,vt_rater,2,1367440375,2013-05-02 5:32
23,vt_rater,3361,vt_rater,1,1367440832,2013-05-02 5:40
3361,vt_rater,1422,vt_rater,1,1367440877,2013-05-02 5:41
883,vt_rater,3428,vt_rater,-10,1367441849,2013-05-02 5:57
3466,vt_rater,3497,vt_rater,1,1367443267,2013-05-02 6:21
3497,vt_rater,3466,vt_rater,1,1367443304,2013-05-02 6:21
363,vt_rater,3498,vt_rater,1,1367444468,2013-05-02 6:41
3498,vt_rater,363,vt_rater,1,1367444498,2013-05-02 6:41
3466,vt_rater,3496,vt_rater,1,1367446233,2013-05-02 7:10
3496,vt_rater,3466,vt_rater,1,1367446301,2013-05-02 7:11
3184,vt_rater,3456,vt_rater,1,1367448354,2013-05-02 7:45
3456,vt_rater,3184,vt_rater,1,1367448625,2013-05-02 7:50
1787,vt_rater,3499,vt_rater,1,1367449858,2013-05-02 8:10
980,vt_rater,325,vt_rater,3,1367450807,2013-05-02 8:26
325,vt_rater,980,vt_rater,3,1367450998,2013-05-02 8:29
363,vt_rater,325,vt_rater,4,1367451494,2013-05-02 8:38
796,vt_rater,980,vt_rater,2,1367452477,2013-05-02 8:54
980,vt_rater,796,vt_rater,2,1367452577,2013-05-02 8:56
1299,vt_rater,5443,vt_rater,2,1367453918,2013-05-02 9:18
3500,vt_rater,1518,vt_rater,1,1367462156,2013-05-02 11:35
1518,vt_rater,3500,vt_rater,1,1367462666,2013-05-02 11:44
666,vt_rater,1888,vt_rater,1,1367463070,2013-05-02 11:51
3500,vt_rater,3257,vt_rater,10,1367463604,2013-05-02 12:00
3462,vt_rater,3501,vt_rater,1,1367465921,2013-05-02 12:38
3501,vt_rater,3462,vt_rater,1,1367466019,2013-05-02 12:40
2780,vt_rater,3476,vt_rater,1,1367467361,2013-05-02 13:02
3476,vt_rater,2780,vt_rater,1,1367467366,2013-05-02 13:02
2688,vt_rater,907,vt_rater,1,1367468830,2013-05-02 13:27
907,vt_rater,2688,vt_rater,1,1367469066,2013-05-02 13:31
3492,vt_rater,3501,vt_rater,2,1367469712,2013-05-02 13:41
3501,vt_rater,3492,vt_rater,2,1367469856,2013-05-02 13:44
3476,vt_rater,3492,vt_rater,10,1367470995,2013-05-02 14:03
3492,vt_rater,3476,vt_rater,10,1367471558,2013-05-02 14:12
3184,vt_rater,666,vt_rater,1,1367478592,2013-05-02 16:09
666,vt_rater,3184,vt_rater,1,1367478596,2013-05-02 16:09
325,vt_rater,3413,vt_rater,1,1367483797,2013-05-02 17:36
3413,vt_rater,325,vt_rater,1,1367484000,2013-05-02 17:39
3413,vt_rater,5781,vt_rater,1,1367484120,2013-05-02 17:42
3263,vt_rater,2531,vt_rater,2,1367497910,2013-05-02 21:31
2531,vt_rater,3263,vt_rater,2,1367497938,2013-05-02 21:32
1507,vt_rater,2883,vt_rater,1,1367509202,2013-05-03 0:40
2883,vt_rater,1507,vt_rater,1,1367509224,2013-05-03 0:40
3466,vt_rater,3157,vt_rater,5,1367517210,2013-05-03 2:53
5279,vt_rater,3497,vt_rater,1,1367518274,2013-05-03 3:11
3462,vt_rater,958,vt_rater,1,1367518340,2013-05-03 3:12
958,vt_rater,3462,vt_rater,1,1367518378,2013-05-03 3:12
3497,vt_rater,5279,vt_rater,1,1367518985,2013-05-03 3:23
958,vt_rater,3466,vt_rater,1,1367520063,2013-05-03 3:41
3501,vt_rater,2726,vt_rater,1,1367520325,2013-05-03 3:45
2242,vt_rater,1795,vt_rater,10,1367523209,2013-05-03 4:33
2294,vt_rater,1124,vt_rater,-10,1367523785,2013-05-03 4:43
3466,vt_rater,958,vt_rater,1,1367524602,2013-05-03 4:56
613,vt_rater,3501,vt_rater,1,1367526815,2013-05-03 5:33
3501,vt_rater,613,vt_rater,1,1367526902,2013-05-03 5:35
2964,vt_rater,3263,vt_rater,1,1367529799,2013-05-03 6:23
3184,vt_rater,3462,vt_rater,1,1367530000,2013-05-03 6:26
3462,vt_rater,3184,vt_rater,1,1367530071,2013-05-03 6:27
883,vt_rater,2557,vt_rater,1,1367530649,2013-05-03 6:37
883,vt_rater,3503,vt_rater,1,1367530694,2013-05-03 6:38
3503,vt_rater,883,vt_rater,1,1367530810,2013-05-03 6:40
3492,vt_rater,3282,vt_rater,1,1367530968,2013-05-03 6:42
3263,vt_rater,2964,vt_rater,2,1367531737,2013-05-03 6:55
3491,vt_rater,1795,vt_rater,1,1367531971,2013-05-03 6:59
3468,vt_rater,3473,vt_rater,1,1367535641,2013-05-03 8:00
2313,vt_rater,325,vt_rater,1,1367541049,2013-05-03 9:30
325,vt_rater,2313,vt_rater,1,1367541254,2013-05-03 9:34
2313,vt_rater,3501,vt_rater,1,1367542473,2013-05-03 9:54
3501,vt_rater,2313,vt_rater,1,1367542560,2013-05-03 9:56
2986,vt_rater,3504,vt_rater,1,1367543889,2013-05-03 10:18
3504,vt_rater,2986,vt_rater,1,1367543971,2013-05-03 10:19
1450,vt_rater,2986,vt_rater,1,1367544093,2013-05-03 10:21
2986,vt_rater,3506,vt_rater,1,1367544132,2013-05-03 10:22
2986,vt_rater,1450,vt_rater,1,1367544183,2013-05-03 10:23
3506,vt_rater,2986,vt_rater,1,1367544273,2013-05-03 10:24
2986,vt_rater,3507,vt_rater,1,1367545102,2013-05-03 10:38
2986,vt_rater,3508,vt_rater,1,1367545227,2013-05-03 10:40
3508,vt_rater,2986,vt_rater,10,1367545262,2013-05-03 10:41
2986,vt_rater,2649,vt_rater,1,1367545752,2013-05-03 10:49
2649,vt_rater,2986,vt_rater,1,1367545763,2013-05-03 10:49
3456,vt_rater,3506,vt_rater,1,1367547325,2013-05-03 11:15
3506,vt_rater,3456,vt_rater,1,1367547335,2013-05-03 11:15
1528,vt_rater,3509,vt_rater,1,1367549202,2013-05-03 11:46
3509,vt_rater,1528,vt_rater,1,1367549242,2013-05-03 11:47
5781,vt_rater,1215,vt_rater,1,1367560761,2013-05-03 14:59
1215,vt_rater,5781,vt_rater,2,1367560805,2013-05-03 15:00
3506,vt_rater,1215,vt_rater,1,1367561940,2013-05-03 15:18
1215,vt_rater,3506,vt_rater,1,1367562360,2013-05-03 15:26
3184,vt_rater,1215,vt_rater,2,1367564431,2013-05-03 16:00
3468,vt_rater,3205,vt_rater,1,1367571541,2013-05-03 17:59
2201,vt_rater,3170,vt_rater,1,1367573522,2013-05-03 18:32
2201,vt_rater,3499,vt_rater,1,1367574740,2013-05-03 18:52
822,vt_rater,3511,vt_rater,1,1367582323,2013-05-03 20:58
